Interaction_id_system;Interaction_date;User_id_system;Product_id;TypeInt_id;Event;Location;Quantity;Product_rating
I8666;10/30/2025 17:21;U009;P017;TipInt002;Spring Sale;Toronto, Canada;5;4.3
I8667;1/31/2026 23:45;U149;P015;TipInt002;Regular Day;Berlin, Germany;3;1.4
I8668;1/05/2026 22:34;U051;P076;TipInt003;Cyber Monday;Sydney, Australia;9;4.7
I8669;10/04/2025 12:13;U004;P072;TipInt006;Cyber Monday;London, UK;8;3.5
I8670;11/28/2025 06:09;U068;P040;TipInt001;Spring Sale;Berlin, Germany;5;1.2
I8671;1/25/2026 05:38;U139;P088;TipInt001;Cyber Monday;Berlin, Germany;6;3.8
I8672;1/13/2026 07:51;U048;P061;TipInt006;Black Friday;Paris, France;1;3.5
I8673;11/10/2025 16:56;U095;P027;TipInt001;Spring Sale;Toronto, Canada;3;3.3
I8674;12/31/2025 22:09;U008;P093;TipInt002;Holiday Sale;Berlin, Germany;3;3
I8675;11/30/2025 01:56;U015;P028;TipInt001;Regular Day;Paris, France;5;1.5
I8676;9/29/2025 22:00;U021;P067;TipInt003;Regular Day;London, UK;6;4
I8677;10/14/2025 21:03;U039;P030;TipInt006;Spring Sale;Paris, France;5;2.5
I8678;1/25/2026 23:30;U041;P055;TipInt002;Regular Day;Berlin, Germany;3;4.6
I8679;12/21/2025 20:32;U138;P048;TipInt001;Regular Day;Berlin, Germany;1;3.7
I8680;12/02/2025 03:29;U016;P090;TipInt003;Black Friday;Sydney, Australia;-;2.2
I8681;11/14/2025 22:05;U128;P052;TipInt006;Cyber Monday;New York, USA;4;4.3
I8682;12/08/2025 09:44;U100;P071;TipInt006;Black Friday;Sydney, Australia;8;1.8
I8683;10/18/2025 14:24;U087;P029;TipInt003;Cyber Monday;Paris, France;6;4.5
I8684;11/15/2025 22:37;U120;P086;TipInt005;Regular Day;Paris, France;-;3.5
I8685;12/04/2025 01:39;U015;P038;TipInt005;Regular Day;Berlin, Germany;2;2.3
I8686;1/17/2026 06:24;U069;P002;TipInt006;Black Friday;Berlin, Germany;5;3.1
I8687;1/08/2026 14:39;U016;P040;TipInt005;Black Friday;Paris, France;1;3.2
I8688;1/04/2026 00:41;U091;P052;TipInt001;Black Friday;Berlin, Germany;4;1.2
I8689;1/21/2026 21:50;U103;P036;TipInt001;Cyber Monday;New York, USA;1;4.9
I8690;11/23/2025 02:08;U067;P014;TipInt004;Cyber Monday;New York, USA;7;3.3
I8691;10/02/2025 18:29;U089;P026;TipInt003;Regular Day;Paris, France;1;4.2
I8692;12/20/2025 03:36;U083;P057;TipInt003;Cyber Monday;Berlin, Germany;2;1.8
I8693;12/14/2025 11:43;U018;P043;TipInt005;Regular Day;London, UK;-;1.4
I8694;12/01/2025 06:13;U021;P040;TipInt005;Black Friday;Toronto, Canada;2;2.4
I8695;1/31/2026 23:28;U110;P034;TipInt002;Spring Sale;London, UK;2;2.6
I8696;1/05/2026 16:33;U134;P038;TipInt005;Spring Sale;Berlin, Germany;-;1.8
I8697;1/20/2026 01:38;U030;P046;TipInt004;Spring Sale;Sydney, Australia;4;3.8
I8698;12/06/2025 13:36;U044;P020;TipInt003;Cyber Monday;Toronto, Canada;4;1.7
I8699;1/10/2026 19:14;U023;P017;TipInt004;Holiday Sale;Toronto, Canada;9;3.6
I8700;12/03/2025 14:29;U118;P048;TipInt004;Regular Day;London, UK;3;2.2
I8701;11/07/2025 03:04;U045;P036;TipInt002;Cyber Monday;Toronto, Canada;10;1.6
I8702;1/12/2026 08:05;U042;P018;TipInt003;Spring Sale;Toronto, Canada;3;2.3
I8703;10/21/2025 12:56;U105;P013;TipInt001;Spring Sale;Berlin, Germany;3;3.5
I8704;1/28/2026 13:51;U020;P028;TipInt005;Black Friday;Toronto, Canada;6;1.1
I8705;10/18/2025 16:25;U138;P083;TipInt003;Holiday Sale;Paris, France;3;1.2
I8706;12/03/2025 06:18;U135;P045;TipInt006;Cyber Monday;Toronto, Canada;5;4
I8707;11/27/2025 03:30;U100;P015;TipInt003;Black Friday;Sydney, Australia;5;1.1
I8708;11/25/2025 04:22;U093;P002;TipInt004;Holiday Sale;Sydney, Australia;7;1.9
I8709;11/05/2025 15:31;U039;P071;TipInt005;Holiday Sale;Toronto, Canada;1;1.1
I8710;10/15/2025 21:43;U019;P009;TipInt005;Regular Day;Sydney, Australia;6;4.7
I8711;12/20/2025 18:39;U036;P048;TipInt006;Cyber Monday;London, UK;7;2.8
I8712;10/03/2025 17:11;U107;P036;TipInt005;Cyber Monday;Berlin, Germany;5;3.1
I8713;10/31/2025 07:24;U134;P086;TipInt002;Black Friday;Paris, France;3;2.6
I8714;12/20/2025 18:49;U030;P092;TipInt001;Regular Day;New York, USA;2;3.3
I8715;12/02/2025 19:31;U138;P099;TipInt005;Spring Sale;London, UK;4;3.1
I8716;10/24/2025 17:12;U057;P044;TipInt002;Spring Sale;Toronto, Canada;-;4.8
I8717;12/20/2025 21:44;U043;P020;TipInt002;Holiday Sale;Sydney, Australia;6;2.8
I8718;12/09/2025 04:03;U072;P084;TipInt003;Regular Day;Sydney, Australia;3;4.8
I8719;1/28/2026 04:00;U058;P006;TipInt002;Cyber Monday;Toronto, Canada;10;3.2
I8720;11/16/2025 14:50;U001;P086;TipInt002;Holiday Sale;Sydney, Australia;5;1.9
I8721;12/31/2025 12:58;U094;P083;TipInt001;Cyber Monday;Toronto, Canada;2;2.2
I8722;12/23/2025 18:32;U125;P076;TipInt002;Cyber Monday;Berlin, Germany;-;2.1
I8723;1/13/2026 08:31;U026;P003;TipInt002;Holiday Sale;Berlin, Germany;9;2.2
I8724;10/24/2025 11:18;U126;P006;TipInt004;Spring Sale;London, UK;5;1.8
I8725;10/25/2025 16:41;U028;P098;TipInt003;Cyber Monday;New York, USA;2;1.9
I8726;1/24/2026 22:04;U022;P018;TipInt004;Holiday Sale;Berlin, Germany;2;2.2
I8727;11/13/2025 10:20;U067;P036;TipInt004;Spring Sale;Berlin, Germany;1;4.9
I8728;10/28/2025 17:51;U065;P056;TipInt001;Black Friday;London, UK;9;3.8
I8729;11/23/2025 06:41;U011;P014;TipInt002;Black Friday;New York, USA;4;2.6
I8730;11/29/2025 13:32;U117;P053;TipInt001;Black Friday;Toronto, Canada;8;2.8
I8731;11/28/2025 04:11;U084;P087;TipInt002;Holiday Sale;Paris, France;-;2.4
I8732;12/01/2025 17:04;U072;P018;TipInt006;Black Friday;New York, USA;3;3.5
I8733;10/31/2025 23:41;U107;P016;TipInt004;Cyber Monday;Sydney, Australia;10;3.6
I8734;11/12/2025 02:59;U046;P083;TipInt004;Spring Sale;Sydney, Australia;4;2.4
I8735;12/11/2025 11:49;U131;P048;TipInt002;Regular Day;New York, USA;3;1.4
I8736;10/26/2025 18:34;U054;P011;TipInt003;Holiday Sale;Berlin, Germany;-;1.4
I8737;11/24/2025 08:16;U054;P014;TipInt002;Cyber Monday;Toronto, Canada;3;1.3
I8738;11/26/2025 20:11;U106;P017;TipInt004;Spring Sale;Berlin, Germany;2;4.7
I8739;12/28/2025 12:49;U148;P053;TipInt003;Spring Sale;New York, USA;4;4.9
I8740;12/05/2025 04:15;U053;P029;TipInt006;Cyber Monday;Toronto, Canada;10;2.2
I8741;1/08/2026 15:51;U042;P022;TipInt001;Spring Sale;Sydney, Australia;9;1.3
I8742;1/14/2026 07:22;U005;P078;TipInt006;Spring Sale;New York, USA;1;4.7
I8743;1/06/2026 11:50;U034;P049;TipInt004;Holiday Sale;Sydney, Australia;10;4.4
I8744;1/16/2026 22:08;U036;P006;TipInt003;Holiday Sale;London, UK;9;2.3
I8745;1/08/2026 00:24;U039;P038;TipInt005;Spring Sale;London, UK;-;4.4
I8746;12/03/2025 17:57;U042;P027;TipInt004;Cyber Monday;London, UK;1;2.9
I8747;1/19/2026 19:49;U027;P033;TipInt005;Regular Day;London, UK;10;4.5
I8748;10/15/2025 13:35;U047;P085;TipInt004;Spring Sale;Sydney, Australia;3;3.3
I8749;10/29/2025 04:39;U137;P041;TipInt003;Regular Day;Sydney, Australia;5;2.3
I8750;10/05/2025 04:17;U094;P054;TipInt004;Spring Sale;Berlin, Germany;7;2.5
I8751;1/14/2026 21:59;U114;P037;TipInt004;Regular Day;New York, USA;7;1.9
I8752;11/13/2025 19:57;U108;P080;TipInt001;Cyber Monday;New York, USA;4;1.1
I8753;10/13/2025 03:21;U124;P087;TipInt001;Regular Day;Toronto, Canada;2;2.5
I8754;10/01/2025 21:20;U103;P002;TipInt005;Cyber Monday;New York, USA;-;4.2
I8755;1/10/2026 23:13;U132;P063;TipInt001;Cyber Monday;Sydney, Australia;5;1.7
I8756;1/22/2026 12:29;U134;P066;TipInt004;Regular Day;Sydney, Australia;2;2.6
I8757;1/11/2026 16:07;U116;P062;TipInt002;Spring Sale;Berlin, Germany;3;2.2
I8758;12/26/2025 07:04;U019;P090;TipInt002;Holiday Sale;Toronto, Canada;8;4.9
I8759;1/11/2026 02:32;U059;P091;TipInt002;Cyber Monday;Berlin, Germany;9;4.6
I8760;12/28/2025 10:00;U076;P084;TipInt003;Spring Sale;London, UK;-;1.6
I8761;10/14/2025 18:24;U001;P095;TipInt005;Regular Day;Toronto, Canada;4;2.3
I8762;1/09/2026 09:58;U026;P055;TipInt004;Spring Sale;Sydney, Australia;5;1.9
I8763;11/27/2025 03:48;U140;P069;TipInt001;Holiday Sale;New York, USA;10;5
I8764;11/27/2025 18:45;U090;P058;TipInt005;Black Friday;Toronto, Canada;9;3
I8765;1/13/2026 06:54;U132;P097;TipInt004;Cyber Monday;Sydney, Australia;5;4.9
I8766;10/13/2025 07:01;U121;P063;TipInt005;Cyber Monday;Sydney, Australia;4;2
I8767;1/15/2026 07:37;U092;P015;TipInt004;Regular Day;Paris, France;2;4.7
I8768;12/26/2025 12:50;U022;P014;TipInt006;Regular Day;London, UK;3;3
I8769;10/25/2025 03:42;U088;P023;TipInt001;Spring Sale;Paris, France;6;4.7
I8770;1/29/2026 11:05;U059;P046;TipInt004;Spring Sale;Toronto, Canada;5;5
I8771;12/01/2025 18:07;U141;P014;TipInt003;Black Friday;London, UK;10;1.2
I8772;11/29/2025 00:43;U041;P097;TipInt002;Cyber Monday;New York, USA;10;2.3
I8773;10/04/2025 17:06;U030;P006;TipInt002;Holiday Sale;New York, USA;4;4.9
I8774;10/09/2025 13:48;U127;P092;TipInt006;Cyber Monday;London, UK;9;1.5
I8775;11/04/2025 00:29;U129;P001;TipInt004;Cyber Monday;London, UK;10;2.4
I8776;10/17/2025 08:52;U034;P036;TipInt004;Holiday Sale;Sydney, Australia;7;4.4
I8777;12/09/2025 07:59;U129;P084;TipInt001;Regular Day;Toronto, Canada;1;2.7
I8778;11/17/2025 08:51;U047;P020;TipInt003;Regular Day;Sydney, Australia;6;2
I8779;12/21/2025 08:43;U148;P099;TipInt006;Regular Day;Paris, France;-;3.3
I8780;12/20/2025 22:55;U033;P006;TipInt003;Holiday Sale;Sydney, Australia;7;2.4
I8781;1/23/2026 11:34;U026;P030;TipInt004;Black Friday;New York, USA;4;3.3
I8782;1/02/2026 09:44;U077;P005;TipInt002;Cyber Monday;Berlin, Germany;1;3.6
I8783;11/19/2025 08:10;U102;P069;TipInt005;Spring Sale;Paris, France;2;1.7
I8784;11/27/2025 08:42;U128;P069;TipInt002;Cyber Monday;London, UK;-;4.8
I8785;11/02/2025 07:42;U042;P070;TipInt004;Spring Sale;Sydney, Australia;9;5
I8786;11/12/2025 11:29;U094;P073;TipInt002;Holiday Sale;Paris, France;10;3.8
I8787;1/31/2026 20:18;U013;P086;TipInt005;Holiday Sale;London, UK;4;1.7
I8788;10/11/2025 20:07;U008;P099;TipInt002;Spring Sale;Berlin, Germany;7;1.2
I8789;1/01/2026 13:15;U032;P079;TipInt005;Regular Day;Paris, France;1;1.8
I8790;11/18/2025 14:04;U144;P061;TipInt002;Cyber Monday;Sydney, Australia;5;1.3
I8791;10/22/2025 07:58;U092;P016;TipInt001;Regular Day;Sydney, Australia;10;3.2
I8792;12/21/2025 13:58;U081;P031;TipInt003;Holiday Sale;Sydney, Australia;10;3.7
I8793;1/02/2026 03:08;U005;P080;TipInt002;Regular Day;New York, USA;9;5
I8794;12/10/2025 15:45;U110;P016;TipInt005;Holiday Sale;Berlin, Germany;-;1.4
I8795;11/25/2025 00:04;U001;P039;TipInt006;Cyber Monday;Berlin, Germany;2;3.2
I8796;10/01/2025 06:37;U136;P079;TipInt004;Holiday Sale;Sydney, Australia;8;3.2
I8797;11/15/2025 17:04;U025;P025;TipInt002;Spring Sale;Sydney, Australia;-;3.1
I8798;11/14/2025 14:47;U133;P055;TipInt001;Spring Sale;New York, USA;4;1.9
I8799;10/12/2025 16:44;U022;P034;TipInt005;Cyber Monday;Paris, France;6;3.5
I8800;12/24/2025 23:42;U078;P036;TipInt001;Holiday Sale;Paris, France;4;4.2
I8801;1/12/2026 20:29;U126;P011;TipInt003;Cyber Monday;Paris, France;4;4.2
I8802;11/02/2025 00:33;U133;P001;TipInt006;Holiday Sale;New York, USA;3;2.9
I8803;12/21/2025 22:00;U126;P078;TipInt001;Black Friday;Paris, France;3;2.6
I8804;12/18/2025 10:44;U067;P047;TipInt006;Holiday Sale;Paris, France;4;4.5
I8805;12/19/2025 10:23;U023;P009;TipInt005;Black Friday;Berlin, Germany;10;2.5
I8806;11/11/2025 08:54;U050;P069;TipInt003;Spring Sale;Paris, France;-;2.8
I8807;11/03/2025 07:16;U132;P007;TipInt005;Cyber Monday;New York, USA;-;2.7
I8808;10/25/2025 13:54;U096;P016;TipInt002;Cyber Monday;Berlin, Germany;3;1.4
I8809;1/08/2026 20:21;U072;P044;TipInt006;Regular Day;New York, USA;2;3.8
I8810;12/30/2025 20:01;U009;P076;TipInt002;Black Friday;London, UK;2;2.5
I8811;12/08/2025 01:48;U099;P027;TipInt004;Regular Day;London, UK;10;3.6
I8812;12/28/2025 03:33;U016;P060;TipInt001;Spring Sale;New York, USA;1;4.3
I8813;1/04/2026 11:36;U130;P091;TipInt001;Black Friday;Berlin, Germany;-;1.7
I8814;12/22/2025 18:16;U081;P042;TipInt006;Spring Sale;New York, USA;2;4.1
I8815;1/12/2026 13:05;U126;P090;TipInt004;Spring Sale;Paris, France;3;2
I8816;1/28/2026 07:47;U059;P088;TipInt001;Cyber Monday;London, UK;5;4.1
I8817;12/06/2025 14:22;U052;P034;TipInt001;Cyber Monday;Paris, France;4;2.9
I8818;1/25/2026 09:51;U106;P005;TipInt001;Spring Sale;New York, USA;10;2.1
I8819;12/18/2025 10:43;U120;P051;TipInt005;Spring Sale;Berlin, Germany;5;1.5
I8820;11/14/2025 22:11;U036;P080;TipInt003;Regular Day;New York, USA;7;1.2
I8821;11/03/2025 17:05;U015;P077;TipInt002;Holiday Sale;Toronto, Canada;9;2
I8822;1/20/2026 16:45;U128;P093;TipInt003;Holiday Sale;Toronto, Canada;-;2.5
I8823;10/30/2025 19:04;U130;P050;TipInt003;Spring Sale;London, UK;4;1.5
I8824;1/16/2026 01:05;U117;P045;TipInt001;Black Friday;Berlin, Germany;3;1.5
I8825;12/25/2025 04:24;U020;P030;TipInt002;Cyber Monday;Toronto, Canada;4;3
I8826;12/19/2025 18:28;U086;P084;TipInt006;Black Friday;Berlin, Germany;2;3
I8827;1/24/2026 01:02;U034;P014;TipInt005;Holiday Sale;New York, USA;-;4.6
I8828;12/05/2025 09:22;U144;P052;TipInt002;Holiday Sale;New York, USA;5;4.7
I8829;11/26/2025 16:50;U083;P034;TipInt002;Spring Sale;Sydney, Australia;1;3.3
I8830;12/11/2025 07:09;U110;P046;TipInt003;Regular Day;Berlin, Germany;4;1.2
I8831;11/27/2025 11:15;U023;P025;TipInt006;Spring Sale;Paris, France;5;2.4
I8832;1/12/2026 04:58;U117;P050;TipInt005;Regular Day;Paris, France;2;1.8
I8833;11/21/2025 21:51;U009;P055;TipInt004;Spring Sale;Berlin, Germany;8;4.3
I8834;1/11/2026 04:14;U069;P026;TipInt005;Cyber Monday;Berlin, Germany;2;1.8
I8835;12/07/2025 09:13;U112;P071;TipInt006;Spring Sale;New York, USA;6;4.8
I8836;10/21/2025 11:32;U067;P046;TipInt001;Holiday Sale;New York, USA;5;2.1
I8837;10/26/2025 12:33;U144;P001;TipInt001;Black Friday;Berlin, Germany;10;4.2
I8838;1/22/2026 12:32;U093;P082;TipInt004;Cyber Monday;London, UK;3;3.2
I8839;12/11/2025 09:03;U124;P094;TipInt002;Cyber Monday;Berlin, Germany;1;4.9
I8840;10/13/2025 06:54;U088;P045;TipInt002;Cyber Monday;London, UK;9;1.9
I8841;1/03/2026 18:54;U030;P066;TipInt006;Regular Day;Paris, France;10;3.4
I8842;9/30/2025 03:41;U122;P067;TipInt004;Regular Day;Toronto, Canada;5;1.7
I8843;1/12/2026 11:46;U117;P034;TipInt006;Holiday Sale;Toronto, Canada;1;4.2
I8844;1/20/2026 10:58;U020;P074;TipInt004;Regular Day;Berlin, Germany;9;3.5
I8845;11/12/2025 11:02;U102;P030;TipInt004;Holiday Sale;Berlin, Germany;6;2.6
I8846;1/26/2026 00:52;U134;P022;TipInt004;Cyber Monday;Berlin, Germany;5;1.8
I8847;12/10/2025 14:38;U013;P033;TipInt001;Holiday Sale;Berlin, Germany;2;3.2
I8848;1/03/2026 20:35;U045;P068;TipInt003;Regular Day;New York, USA;3;2.4
I8849;1/04/2026 11:38;U055;P039;TipInt004;Cyber Monday;Sydney, Australia;1;1.8
I8850;1/30/2026 11:31;U099;P020;TipInt004;Spring Sale;Berlin, Germany;4;1.4
I8851;11/25/2025 16:38;U106;P099;TipInt005;Regular Day;London, UK;-;2.9
I8852;12/08/2025 23:53;U066;P004;TipInt004;Black Friday;Sydney, Australia;6;3.6
I8853;11/04/2025 06:48;U003;P044;TipInt002;Holiday Sale;Toronto, Canada;3;1.2
I8854;12/28/2025 21:38;U117;P061;TipInt002;Regular Day;New York, USA;10;2.5
I8855;1/20/2026 14:18;U125;P029;TipInt005;Black Friday;Sydney, Australia;9;3.8
I8856;11/04/2025 10:16;U017;P001;TipInt001;Regular Day;London, UK;5;3.2
I8857;1/27/2026 19:58;U126;P011;TipInt005;Regular Day;Toronto, Canada;7;4.7
I8858;1/08/2026 08:33;U079;P024;TipInt003;Spring Sale;New York, USA;8;3.4
I8859;10/06/2025 08:17;U005;P007;TipInt003;Spring Sale;Berlin, Germany;10;3.2
I8860;1/22/2026 01:51;U012;P002;TipInt004;Spring Sale;Paris, France;9;1.2
I8861;10/20/2025 23:52;U080;P007;TipInt006;Regular Day;Paris, France;3;2.1
I8862;11/10/2025 02:36;U097;P086;TipInt004;Cyber Monday;Paris, France;10;1.5
I8863;1/27/2026 02:06;U075;P040;TipInt002;Holiday Sale;Berlin, Germany;-;3
I8864;1/28/2026 21:35;U029;P040;TipInt004;Regular Day;New York, USA;6;5
I8865;11/29/2025 03:41;U067;P012;TipInt006;Regular Day;Toronto, Canada;2;3.6
I8866;1/21/2026 04:47;U130;P066;TipInt001;Black Friday;New York, USA;10;1.8
I8867;10/15/2025 02:08;U030;P048;TipInt004;Black Friday;London, UK;8;1.2
I8868;12/02/2025 05:40;U006;P024;TipInt001;Black Friday;Toronto, Canada;7;2.3
I8869;11/14/2025 02:28;U019;P075;TipInt003;Black Friday;Sydney, Australia;6;1.8
I8870;12/12/2025 12:45;U094;P044;TipInt001;Cyber Monday;London, UK;9;1.5
I8871;12/18/2025 16:09;U043;P027;TipInt005;Black Friday;London, UK;2;4.8
I8872;1/17/2026 17:44;U043;P007;TipInt001;Regular Day;New York, USA;6;3.3
I8873;12/03/2025 19:13;U079;P092;TipInt003;Cyber Monday;London, UK;4;5
I8874;11/15/2025 09:05;U104;P033;TipInt003;Regular Day;New York, USA;6;2.7
I8875;11/28/2025 22:40;U005;P043;TipInt004;Black Friday;London, UK;5;4.7
I8876;1/08/2026 07:54;U006;P007;TipInt002;Holiday Sale;Toronto, Canada;3;2.6
I8877;1/09/2026 09:24;U125;P030;TipInt003;Regular Day;Berlin, Germany;10;3.4
I8878;10/24/2025 05:38;U019;P016;TipInt001;Cyber Monday;Sydney, Australia;2;1.1
I8879;1/01/2026 16:28;U134;P098;TipInt003;Spring Sale;New York, USA;8;3.5
I8880;1/03/2026 18:39;U007;P082;TipInt001;Black Friday;Toronto, Canada;-;2.8
I8881;11/18/2025 08:12;U119;P057;TipInt004;Holiday Sale;Berlin, Germany;9;2.9
I8882;10/24/2025 21:11;U010;P017;TipInt002;Cyber Monday;London, UK;4;1.2
I8883;10/21/2025 03:45;U098;P046;TipInt001;Regular Day;Berlin, Germany;9;4.8
I8884;11/06/2025 13:02;U071;P075;TipInt006;Black Friday;Berlin, Germany;9;2.5
I8885;1/20/2026 17:08;U149;P007;TipInt005;Spring Sale;London, UK;10;3.1
I8886;1/10/2026 20:02;U027;P008;TipInt002;Holiday Sale;New York, USA;1;4.6
I8887;12/11/2025 08:10;U114;P042;TipInt005;Regular Day;Sydney, Australia;3;4
I8888;1/06/2026 16:02;U101;P032;TipInt003;Holiday Sale;Toronto, Canada;9;2
I8889;12/17/2025 16:21;U002;P002;TipInt002;Black Friday;Paris, France;10;3.3
I8890;11/14/2025 03:29;U001;P079;TipInt003;Regular Day;New York, USA;6;4.3
I8891;11/01/2025 02:02;U004;P054;TipInt002;Regular Day;Berlin, Germany;9;1.2
I8892;12/08/2025 06:44;U015;P082;TipInt004;Cyber Monday;Toronto, Canada;3;2.8
I8893;1/24/2026 13:52;U016;P082;TipInt002;Regular Day;Berlin, Germany;5;3.1
I8894;1/20/2026 01:30;U059;P074;TipInt003;Cyber Monday;New York, USA;1;4.8
I8895;10/26/2025 03:56;U144;P077;TipInt005;Holiday Sale;Berlin, Germany;2;2.2
I8896;11/27/2025 13:31;U067;P023;TipInt003;Cyber Monday;Berlin, Germany;7;1.8
I8897;9/30/2025 21:33;U061;P082;TipInt003;Holiday Sale;Paris, France;6;1.6
I8898;10/14/2025 08:04;U024;P013;TipInt003;Regular Day;Paris, France;8;3.7
I8899;12/19/2025 12:38;U077;P011;TipInt003;Spring Sale;London, UK;10;4.1
I8900;11/03/2025 19:39;U015;P078;TipInt001;Holiday Sale;New York, USA;3;2.3
I8901;12/01/2025 23:32;U148;P017;TipInt001;Holiday Sale;London, UK;6;4.8
I8902;11/05/2025 05:46;U002;P084;TipInt004;Holiday Sale;Sydney, Australia;1;3.6
I8903;1/18/2026 03:23;U093;P075;TipInt003;Regular Day;Toronto, Canada;6;1.6
I8904;10/22/2025 02:05;U122;P010;TipInt006;Regular Day;Toronto, Canada;2;2.2
I8905;10/21/2025 13:28;U067;P059;TipInt006;Regular Day;Berlin, Germany;4;1.5
I8906;1/24/2026 05:25;U109;P081;TipInt001;Spring Sale;Berlin, Germany;4;3.6
I8907;10/22/2025 22:11;U097;P037;TipInt004;Black Friday;Berlin, Germany;4;1.6
I8908;12/30/2025 15:38;U027;P033;TipInt002;Holiday Sale;Berlin, Germany;5;4.1
I8909;11/24/2025 20:26;U070;P066;TipInt003;Holiday Sale;Sydney, Australia;8;3.8
I8910;1/06/2026 00:53;U033;P005;TipInt006;Cyber Monday;Berlin, Germany;9;1.9
I8911;12/25/2025 03:11;U063;P098;TipInt004;Cyber Monday;New York, USA;3;3
I8912;12/31/2025 03:32;U002;P080;TipInt002;Black Friday;New York, USA;8;3.1
I8913;12/13/2025 05:47;U008;P071;TipInt004;Cyber Monday;New York, USA;3;3.6
I8914;10/28/2025 11:01;U112;P086;TipInt006;Regular Day;Berlin, Germany;10;4.8
I8915;12/14/2025 15:52;U069;P009;TipInt002;Cyber Monday;Paris, France;8;1.6
I8916;11/29/2025 01:25;U148;P047;TipInt002;Black Friday;Sydney, Australia;5;3.4
I8917;12/17/2025 01:46;U066;P094;TipInt002;Regular Day;Paris, France;10;4.2
I8918;10/14/2025 17:06;U044;P051;TipInt001;Spring Sale;Sydney, Australia;7;1.4
I8919;10/17/2025 22:57;U044;P001;TipInt006;Cyber Monday;Berlin, Germany;-;3
I8920;10/14/2025 17:15;U014;P034;TipInt005;Spring Sale;London, UK;1;4.4
I8921;12/22/2025 17:24;U078;P044;TipInt001;Cyber Monday;Paris, France;8;3.6
I8922;10/28/2025 02:55;U064;P049;TipInt006;Spring Sale;Paris, France;6;1.1
I8923;11/14/2025 14:24;U123;P040;TipInt006;Black Friday;London, UK;4;4.5
I8924;1/20/2026 21:31;U059;P052;TipInt005;Black Friday;Toronto, Canada;6;4.5
I8925;1/09/2026 13:05;U055;P075;TipInt001;Regular Day;Paris, France;6;3.7
I8926;1/28/2026 15:25;U056;P085;TipInt003;Black Friday;New York, USA;-;1.7
I8927;1/18/2026 00:21;U035;P086;TipInt001;Regular Day;New York, USA;1;2.5
I8928;12/01/2025 19:52;U134;P058;TipInt001;Holiday Sale;Berlin, Germany;10;3.4
I8929;11/16/2025 02:03;U065;P046;TipInt006;Regular Day;London, UK;5;4.7
I8930;1/29/2026 05:53;U132;P013;TipInt003;Holiday Sale;Sydney, Australia;8;4.5
I8931;10/31/2025 22:22;U013;P014;TipInt003;Black Friday;New York, USA;-;2.5
I8932;12/05/2025 16:44;U031;P087;TipInt001;Spring Sale;New York, USA;5;1.9
I8933;10/09/2025 09:02;U088;P058;TipInt005;Regular Day;New York, USA;7;4.6
I8934;10/04/2025 03:43;U006;P099;TipInt002;Black Friday;Sydney, Australia;2;4.7
I8935;1/19/2026 22:39;U064;P037;TipInt005;Spring Sale;Berlin, Germany;8;4.4
I8936;12/30/2025 17:10;U086;P095;TipInt003;Cyber Monday;Sydney, Australia;2;3.2
I8937;11/10/2025 05:26;U083;P074;TipInt004;Spring Sale;Paris, France;1;4
I8938;10/22/2025 16:14;U017;P091;TipInt004;Cyber Monday;Sydney, Australia;8;3.8
I8939;1/03/2026 06:51;U078;P012;TipInt003;Cyber Monday;Paris, France;10;2.3
I8940;11/25/2025 14:25;U025;P016;TipInt002;Holiday Sale;Toronto, Canada;8;2
I8941;10/23/2025 09:43;U012;P018;TipInt004;Cyber Monday;Paris, France;1;4.2
I8942;10/10/2025 01:48;U046;P005;TipInt001;Spring Sale;Berlin, Germany;6;2.5
I8943;11/18/2025 13:19;U145;P096;TipInt004;Regular Day;Toronto, Canada;3;2.8
I8944;1/20/2026 02:01;U011;P007;TipInt005;Cyber Monday;Paris, France;8;4.8
I8945;10/13/2025 15:27;U133;P039;TipInt001;Holiday Sale;London, UK;7;2.4
I8946;11/14/2025 06:16;U062;P064;TipInt006;Spring Sale;New York, USA;1;4.8
I8947;10/06/2025 08:15;U093;P023;TipInt004;Cyber Monday;New York, USA;7;4.9
I8948;1/02/2026 02:31;U108;P027;TipInt003;Cyber Monday;New York, USA;9;2.3
I8949;12/23/2025 14:21;U085;P075;TipInt003;Black Friday;New York, USA;10;4.2
I8950;11/28/2025 21:39;U059;P023;TipInt005;Cyber Monday;Toronto, Canada;5;1.9
I8951;10/22/2025 18:21;U114;P075;TipInt002;Spring Sale;Toronto, Canada;-;1.8
I8952;11/11/2025 19:00;U130;P056;TipInt004;Regular Day;Paris, France;3;4.2
I8953;1/21/2026 03:44;U066;P094;TipInt001;Regular Day;Toronto, Canada;8;5
I8954;11/05/2025 01:50;U045;P003;TipInt003;Black Friday;Sydney, Australia;7;1.7
